date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:26:23	227302/227302	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeb21-377e6%22	https://templates.envytheme.com/aronix/default/assets/img/team-image/9.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/team-image/9.jpg	(from https://templates.envytheme.com/aronix/default/team2.html)
11:26:24	65300/65300	---M--	200	added ('OK')	image/png	etag:%225e9aeac1-ff14%22	https://templates.envytheme.com/aronix/default/assets/img/contact.png	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/contact.png	(from https://templates.envytheme.com/aronix/default/faq.html)
11:26:24	388865/388865	---M--	200	added ('OK')	image/png	etag:%225e9aeac0-5ef01%22	https://templates.envytheme.com/aronix/default/assets/img/404.png	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/404.png	(from https://templates.envytheme.com/aronix/default/error-404.html)
11:26:25	47464/47464	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeb13-b968%22	https://templates.envytheme.com/aronix/default/assets/img/shop-image/1.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/shop-image/1.jpg	(from https://templates.envytheme.com/aronix/default/shop.html)
11:26:25	47470/47470	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeb13-b96e%22	https://templates.envytheme.com/aronix/default/assets/img/shop-image/1-1.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/shop-image/1-1.jpg	(from https://templates.envytheme.com/aronix/default/shop.html)
11:26:25	92951/92951	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeb13-16b17%22	https://templates.envytheme.com/aronix/default/assets/img/shop-image/2.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/shop-image/2.jpg	(from https://templates.envytheme.com/aronix/default/shop.html)
11:26:25	92946/92946	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeb14-16b12%22	https://templates.envytheme.com/aronix/default/assets/img/shop-image/2-1.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/shop-image/2-1.jpg	(from https://templates.envytheme.com/aronix/default/shop.html)
11:26:25	52530/52530	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeb14-cd32%22	https://templates.envytheme.com/aronix/default/assets/img/shop-image/3.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/shop-image/3.jpg	(from https://templates.envytheme.com/aronix/default/shop.html)
11:26:26	52582/52582	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeb14-cd66%22	https://templates.envytheme.com/aronix/default/assets/img/shop-image/3-1.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/shop-image/3-1.jpg	(from https://templates.envytheme.com/aronix/default/shop.html)
11:26:26	65832/65832	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeb15-10128%22	https://templates.envytheme.com/aronix/default/assets/img/shop-image/4.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/shop-image/4.jpg	(from https://templates.envytheme.com/aronix/default/shop.html)
11:26:26	65838/65838	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeb15-1012e%22	https://templates.envytheme.com/aronix/default/assets/img/shop-image/4-1.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/shop-image/4-1.jpg	(from https://templates.envytheme.com/aronix/default/shop.html)
11:26:26	68248/68248	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeb15-10a98%22	https://templates.envytheme.com/aronix/default/assets/img/shop-image/5.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/shop-image/5.jpg	(from https://templates.envytheme.com/aronix/default/shop.html)
11:26:26	68234/68234	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeb15-10a8a%22	https://templates.envytheme.com/aronix/default/assets/img/shop-image/5-1.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/shop-image/5-1.jpg	(from https://templates.envytheme.com/aronix/default/shop.html)
11:26:27	101309/101309	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeb17-18bbd%22	https://templates.envytheme.com/aronix/default/assets/img/shop-image/6.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/shop-image/6.jpg	(from https://templates.envytheme.com/aronix/default/shop.html)
11:26:27	101297/101297	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeb17-18bb1%22	https://templates.envytheme.com/aronix/default/assets/img/shop-image/6-1.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/shop-image/6-1.jpg	(from https://templates.envytheme.com/aronix/default/shop.html)
11:26:27	1500/1500	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225e9aeb01-5dc%22	https://templates.envytheme.com/aronix/default/assets/img/payment/1.svg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/payment/1.svg	(from https://templates.envytheme.com/aronix/default/single-product.html)
11:26:27	1330/1330	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225e9aeb01-532%22	https://templates.envytheme.com/aronix/default/assets/img/payment/2.svg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/payment/2.svg	(from https://templates.envytheme.com/aronix/default/single-product.html)
11:26:28	573/573	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225e9aeb01-23d%22	https://templates.envytheme.com/aronix/default/assets/img/payment/3.svg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/payment/3.svg	(from https://templates.envytheme.com/aronix/default/single-product.html)
11:26:28	933/933	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225e9aeb02-3a5%22	https://templates.envytheme.com/aronix/default/assets/img/payment/4.svg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/payment/4.svg	(from https://templates.envytheme.com/aronix/default/single-product.html)
11:26:28	613/613	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225e9aeb02-265%22	https://templates.envytheme.com/aronix/default/assets/img/payment/5.svg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/payment/5.svg	(from https://templates.envytheme.com/aronix/default/single-product.html)
11:26:28	3921/3921	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225e9aeb02-f51%22	https://templates.envytheme.com/aronix/default/assets/img/payment/6.svg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/payment/6.svg	(from https://templates.envytheme.com/aronix/default/single-product.html)
11:26:29	2438/2438	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225e9aeb02-986%22	https://templates.envytheme.com/aronix/default/assets/img/payment/7.svg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/payment/7.svg	(from https://templates.envytheme.com/aronix/default/single-product.html)
11:26:29	92221/92221	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeaf0-1683d%22	https://templates.envytheme.com/aronix/default/assets/img/blog-image/single-blog.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/blog-image/single-blog.jpg	(from https://templates.envytheme.com/aronix/default/single-blog.html)
